branchId,consignorId,ratePerKg,ratePerBox,boxType
243,18,4,,
243,61,3.31,,
243,17,3.21,,
243,24,3.3,,
243,24,3.3,,
243,62,2.7,,
243,57,3.31,,
243,67,7,,
243,68,7,,
244,28,4.89,,
244,37,4.89,,
244,30,4.89,,
244,55,4,,
244,5,3.6,,
244,3,4.18,,
244,18,4,,
244,20,8,,
244,17,3.58,,
244,24,3.3,,
244,24,3.3,,
244,62,3.08,,
244,57,3.68,,
244,67,7,,
244,68,7,,
245,28,4.82,,
245,37,4.82,,
245,30,4.82,,
245,55,4,,
245,5,3.6,,
245,3,4.12,,
245,63,3.1,,
245,21,5.08,,
245,18,4,,
245,20,8,,
245,61,3.62,,
245,11,3.08,,
245,7,3.08,,
245,17,3.52,,
245,24,3.3,,
245,24,3.3,,
245,62,3.27,,
245,57,3.62,,
245,67,7,,
245,68,7,,
246,28,5.1,,
246,37,5.1,,
246,30,5.1,,
246,55,4,,
246,5,3.6,,
246,3,4.38,,
246,18,4,,
246,20,8,,
246,61,3.88,,
246,17,3.78,,
246,24,3.3,,
246,24,3.3,,
246,62,3.55,,
246,57,3.88,,
246,67,7,,
246,68,7,,
247,28,4.61,,
247,37,4.61,,
247,30,4.61,,
247,55,4,,
247,5,3.6,,
247,3,3.92,,
247,60,6,,
247,63,3.1,,
247,21,4.74,,
247,18,4,,
247,20,8,,
247,61,3.42,,
247,49,8.5,,
247,11,3.03,,
247,7,3.03,,
247,8,5.43,,
247,17,3.32,,
247,24,3.3,,
247,24,3.3,,
247,62,2.84,,
247,40,3.89,,
247,57,3.42,,
247,67,7,,
247,68,7,,
248,28,6.69,,
248,37,6.69,,
248,30,6.69,,
248,5,3.6,,
248,3,5.78,,
248,63,3.1,,
248,17,5.18,,
248,24,3.3,,
248,24,3.3,,
248,62,4.87,,
248,57,5.28,,
248,67,7,,
248,68,7,,
249,28,5.28,,
249,37,5.28,,
249,30,5.28,,
249,55,4,,
249,56,6,,
249,5,3.6,,
249,3,4.28,,
249,63,3.1,,
249,21,5.35,,
249,18,4,,
249,20,8,,
249,61,3.78,,
249,11,3.3,,
249,7,3.3,,
249,8,3.56,,
249,17,3.68,,
249,24,3.3,,
249,24,3.3,,
249,62,3.74,,
249,40,4.27,,
249,57,3.78,,
249,67,7,,
249,68,7,,
250,28,5.28,,
250,37,5.28,,
250,30,5.28,,
250,55,4,,
250,56,6,,
250,5,3.6,,
250,3,4.28,,
250,63,3.1,,
250,18,4,,
250,20,8,,
250,61,3.78,,
250,49,8.5,,
250,11,3.3,,
250,7,3.3,,
250,17,3.68,,
250,24,3.3,,
250,24,3.3,,
250,62,3.74,,
250,57,3.78,,
250,67,7,,
250,68,7,,
251,28,6.75,,
251,37,6.75,,
251,30,6.75,,
251,5,3.6,,
251,3,5.89,,
251,63,3.1,,
251,18,4,,
251,20,8,,
251,61,5.39,,
251,17,5.29,,
251,24,3.3,,
251,24,3.3,,
251,62,4.97,,
251,57,5.39,,
251,67,7,,
251,68,7,,
252,28,4.99,,
252,37,4.99,,
252,30,4.99,,
252,55,4,,
252,5,3.6,,
252,3,4.23,,
252,18,4,,
252,20,8,,
252,61,3.73,,
252,17,3.63,,
252,24,3.3,,
252,24,3.3,,
252,62,3.46,,
252,57,3.73,,
252,67,7,,
252,68,7,,
253,28,7.02,,
253,37,7.02,,
253,30,7.02,,
253,56,6,,
253,5,3.6,,
253,3,6.14,,
253,63,3.1,,
253,18,4,,
253,20,8,,
253,17,5.54,,
253,24,3.3,,
253,24,3.3,,
253,62,5.21,,
253,57,5.64,,
253,67,7,,
253,68,7,,
254,28,6.46,,
254,37,6.46,,
254,30,6.46,,
254,55,4,,
254,5,3.6,,
254,3,5.63,,
254,20,8,,
254,61,5.13,,
254,17,5.03,,
254,24,3.3,,
254,24,3.3,,
254,62,4.73,,
254,57,5.13,,
254,67,7,,
254,68,7,,
255,28,6.36,,
255,37,6.36,,
255,30,6.36,,
255,55,4,,
255,5,3.6,,
255,3,4.9,,
255,18,4,,
255,20,8,,
255,61,4.4,,
255,17,4.3,,
255,24,3.3,,
255,24,3.3,,
255,62,4.64,,
255,57,4.4,,
255,67,7,,
255,68,7,,
256,28,6.69,,
256,37,6.69,,
256,30,6.69,,
256,5,3.6,,
256,3,5.83,,
256,18,4,,
256,20,8,,
256,61,5.33,,
256,17,5.23,,
256,24,3.3,,
256,24,3.3,,
256,62,4.59,,
256,57,5.33,,
256,67,7,,
256,68,7,,
257,28,6.69,,
257,37,6.69,,
257,30,6.69,,
257,55,4,,
257,5,3.6,,
257,3,5.83,,
257,18,4,,
257,20,8,,
257,61,5.33,,
257,17,5.23,,
257,24,3.3,,
257,24,3.3,,
257,62,4.59,,
257,57,5.33,,
257,67,7,,
257,68,7,,
258,28,5.56,,
258,37,5.56,,
258,30,5.56,,
258,55,4,,
258,5,3.6,,
258,3,4.8,,
258,18,4,,
258,61,4.3,,
258,17,4.2,,
258,24,3.3,,
258,24,3.3,,
258,62,3.98,,
258,57,4.3,,
258,67,7,,
258,68,7,,
259,28,5.51,,
259,37,5.51,,
259,30,5.51,,
259,55,4,,
259,56,6,,
259,5,3.6,,
259,3,4.75,,
259,63,3.1,,
259,18,4,,
259,20,8,,
259,61,4.25,,
259,11,4.5,,
259,7,4.5,,
259,17,4.15,,
259,24,3.3,,
259,24,3.3,,
259,62,3.93,,
259,57,4.25,,
259,67,7,,
259,68,7,,
260,28,5.56,,
260,37,5.56,,
260,30,5.56,,
260,55,4,,
260,5,3.6,,
260,3,4.8,,
260,18,4,,
260,20,8,,
260,61,4.3,,
260,17,4.2,,
260,24,3.3,,
260,24,3.3,,
260,62,3.98,,
260,57,4.3,,
260,67,7,,
260,68,7,,
261,28,5.22,,
261,37,5.22,,
261,30,5.22,,
261,55,4,,
261,5,3.6,,
261,3,4.49,,
261,63,3.1,,
261,18,4,,
261,20,8,,
261,61,3.99,,
261,17,3.89,,
261,24,3.3,,
261,24,3.3,,
261,62,3.69,,
261,57,3.99,,
261,67,7,,
261,68,7,,
262,28,4.15,,
262,37,4.15,,
262,30,4.15,,
262,55,3.5,,
262,5,3.6,,
262,3,3.81,,
262,18,4,,
262,20,8,,
262,61,3.31,,
262,17,3.21,,
262,24,3.3,,
262,24,3.3,,
262,62,2.65,,
262,57,3.31,,
262,67,7,,
262,68,7,,
263,28,4.15,,
263,37,4.15,,
263,30,4.15,,
263,55,3.5,,
263,5,3.6,,
263,3,3.81,,
263,18,4,,
263,20,8,,
263,61,3.31,,
263,17,3.21,,
263,24,3.3,,
263,24,3.3,,
263,62,2.8,,
263,57,3.31,,
263,67,7,,
263,68,7,,
264,28,4.15,,
264,37,4.15,,
264,30,4.15,,
264,55,3.5,,
264,5,3.6,,
264,3,3.81,,
264,63,3.1,,
264,21,4.55,,
264,20,8,,
264,61,3.31,,
264,11,3.41,,
264,7,3.41,,
264,17,3.21,,
264,24,3.3,,
264,24,3.3,,
264,62,2.65,,
264,57,3.31,,
264,67,7,,
264,68,7,,
265,28,4.15,,
265,37,4.15,,
265,30,4.15,,
265,55,3.5,,
265,5,3.6,,
265,3,3.81,,
265,63,3.1,,
265,21,4.55,,
265,18,4,,
265,20,8,,
265,61,3.31,,
265,54,6.89,,
265,11,2.86,,
265,7,2.86,,
265,17,3.21,,
265,24,3.3,,
265,24,3.3,,
265,62,2.65,,
265,57,3.31,,
265,67,7,,
265,68,7,,
266,28,4.15,,
266,37,4.15,,
266,30,4.15,,
266,55,4,,
266,5,3.6,,
266,3,3.97,,
266,63,3.1,,
266,21,4.82,,
266,18,4,,
266,20,8,,
266,61,3.47,,
266,17,3.37,,
266,24,3.3,,
266,24,3.3,,
266,62,3.22,,
266,57,3.47,,
266,67,7,,
266,68,7,,
267,28,4.15,,
267,37,4.15,,
267,30,4.15,,
267,55,3.5,,
267,5,3.6,,
267,3,3.81,,
267,63,3.1,,
267,18,4,,
267,20,8,,
267,11,3.56,,
267,7,3.56,,
267,17,3.21,,
267,24,3.3,,
267,24,3.3,,
267,62,2.94,,
267,57,3.31,,
267,67,7,,
267,68,7,,
268,28,4.15,,
268,37,4.15,,
268,30,4.15,,
268,55,4,,
268,5,3.6,,
268,3,4.02,,
268,63,3.1,,
268,18,4,,
268,20,8,,
268,11,3.07,,
268,7,3.07,,
268,17,3.42,,
268,24,3.3,,
268,24,3.3,,
268,62,3.27,,
268,57,3.52,,
268,51,6.31,,
268,67,7,,
268,68,7,,
269,28,6.13,,
269,37,6.13,,
269,30,6.13,,
269,55,4,,
269,5,3.6,,
269,3,5.32,,
269,63,3.1,,
269,18,4,,
269,20,8,,
269,61,4.82,,
269,17,4.72,,
269,24,3.3,,
269,24,3.3,,
269,62,4.12,,
269,57,4.82,,
269,67,7,,
269,68,7,,
270,28,6.36,,
270,37,6.36,,
270,30,6.36,,
270,55,4,,
270,5,3.6,,
270,3,5.52,,
270,21,7.44,,
270,18,4,,
270,20,8,,
270,61,5.02,,
270,17,4.92,,
270,24,3.3,,
270,24,3.3,,
270,62,4.31,,
270,57,5.02,,
270,67,7,,
270,68,7,,
271,28,5.45,,
271,37,5.45,,
271,30,5.45,,
271,55,4,,
271,5,3.6,,
271,3,4.69,,
271,63,3.1,,
271,18,4,,
271,20,8,,
271,61,4.19,,
271,17,4.09,,
271,24,3.3,,
271,24,3.3,,
271,62,3.55,,
271,57,4.19,,
271,67,7,,
271,68,7,,
272,28,5.85,,
272,37,5.85,,
272,30,5.85,,
272,55,4,,
272,5,3.6,,
272,3,5.06,,
272,63,3.1,,
272,21,6.66,,
272,18,4,,
272,20,8,,
272,61,4.56,,
272,11,4.11,,
272,7,4.11,,
272,17,4.46,,
272,24,3.3,,
272,24,3.3,,
272,62,3.88,,
272,40,5.1,,
272,57,4.56,,
272,67,7,,
272,68,7,,
273,28,6.01,,
273,37,6.01,,
273,30,6.01,,
273,55,4,,
273,5,3.6,,
273,3,5.21,,
273,18,4,,
273,17,4.61,,
273,24,3.3,,
273,24,3.3,,
273,62,4.02,,
273,57,4.71,,
273,67,7,,
273,68,7,,
274,28,4.15,,
274,37,4.15,,
274,30,4.15,,
274,55,3.5,,
274,5,3.6,,
274,3,3.81,,
274,63,3.1,,
274,18,4,,
274,20,8,,
274,61,3.31,,
274,17,3.21,,
274,24,3.3,,
274,24,3.3,,
274,62,2.65,,
274,57,3.31,,
274,67,7,,
274,68,7,,
275,28,4.15,,
275,37,4.15,,
275,30,4.15,,
275,55,3.5,,
275,5,3.6,,
275,3,3.81,,
275,63,3.1,,
275,18,4,,
275,20,8,,
275,17,3.21,,
275,24,3.3,,
275,24,3.3,,
275,62,2.65,,
275,57,3.31,,
275,67,7,,
275,68,7,,
276,28,4.15,,
276,37,4.15,,
276,30,4.15,,
276,55,3.5,,
276,5,3.6,,
276,3,3.81,,
276,63,3.1,,
276,20,8,,
276,61,3.31,,
276,17,3.21,,
276,24,3.3,,
276,24,3.3,,
276,62,2.65,,
276,57,3.31,,
276,67,7,,
276,68,7,,
277,28,4.15,,
277,37,4.15,,
277,30,4.15,,
277,55,3.5,,
277,5,3.6,,
277,3,3.81,,
277,63,3.1,,
277,21,4.55,,
277,18,4,,
277,20,8,,
277,61,3.31,,
277,17,3.21,,
277,24,3.3,,
277,24,3.3,,
277,62,2.65,,
277,57,3.31,,
277,67,7,,
277,68,7,,
278,28,4.15,,
278,37,4.15,,
278,30,4.15,,
278,55,3.5,,
278,5,3.6,,
278,3,3.81,,
278,63,3.1,,
278,21,4.55,,
278,18,4,,
278,17,3.21,,
278,24,3.3,,
278,24,3.3,,
278,62,3.65,,
278,57,3.31,,
278,67,7,,
278,68,7,,
279,28,4.15,,
279,37,4.15,,
279,30,4.15,,
279,55,4,,
279,5,3.6,,
279,3,3.81,,
279,63,3.1,,
279,18,4,,
279,20,8,,
279,61,3.31,,
279,17,3.21,,
279,24,3.3,,
279,24,3.3,,
279,62,3.17,,
279,57,3.31,,
279,67,7,,
279,68,7,,
280,28,4.15,,
280,37,4.15,,
280,30,4.15,,
280,55,3.5,,
280,5,3.6,,
280,3,3.81,,
280,63,3.1,,
280,18,4,,
280,20,8,,
280,61,3.31,,
280,17,3.21,,
280,24,3.3,,
280,24,3.3,,
280,62,2.65,,
280,57,3.31,,
280,67,7,,
280,68,7,,
281,28,4.15,,
281,37,4.15,,
281,30,4.15,,
281,55,3.5,,
281,5,3.6,,
281,3,3.81,,
281,63,3.1,,
281,21,4.55,,
281,18,4,,
281,20,8,,
281,61,3.31,,
281,11,3.3,,
281,7,3.3,,
281,17,3.21,,
281,24,3.3,,
281,24,3.3,,
281,62,2.84,,
281,57,3.31,,
281,67,7,,
281,68,7,,
282,28,4.15,,
282,37,4.15,,
282,30,4.15,,
282,55,3.5,,
282,5,3.6,,
282,3,3.81,,
282,63,3.1,,
282,18,4,,
282,20,8,,
282,61,3.31,,
282,1,3,,
282,17,3.21,,
282,24,3.3,,
282,24,3.3,,
282,62,2.65,,
282,57,3.31,,
282,67,7,,
282,68,7,,
283,28,4.15,,
283,37,4.15,,
283,30,4.15,,
283,55,3.5,,
283,56,6,,
283,5,3.6,,
283,3,3.81,,
283,63,3.1,,
283,18,4,,
283,61,3.31,,
283,17,3.21,,
283,24,3.3,,
283,24,3.3,,
283,62,2.65,,
283,57,3.31,,
283,67,7,,
283,68,7,,
284,28,4.37,,
284,37,4.37,,
284,30,4.37,,
284,55,4,,
284,5,3.6,,
284,3,3.81,,
284,63,3.1,,
284,18,4,,
284,61,3.31,,
284,17,3.21,,
284,24,3.3,,
284,24,3.3,,
284,62,2.98,,
284,57,3.31,,
284,67,7,,
284,68,7,,
285,28,4.43,,
285,37,4.43,,
285,30,4.43,,
285,55,4,,
285,56,6,,
285,5,3.6,,
285,3,3.81,,
285,63,3.1,,
285,21,4.55,,
285,18,4,,
285,20,8,,
285,61,3.31,,
285,11,2.86,,
285,7,2.86,,
285,17,3.21,,
285,24,3.3,,
285,24,3.3,,
285,62,3.03,,
285,40,3.56,,
285,57,3.31,,
285,67,7,,
285,68,7,,
286,28,4.15,,
286,37,4.15,,
286,30,4.15,,
286,55,3.5,,
286,5,3.6,,
286,3,3.81,,
286,63,3.1,,
286,18,4,,
286,20,8,,
286,61,3.31,,
286,17,3.21,,
286,24,3.3,,
286,24,3.3,,
286,62,2.65,,
286,57,3.31,,
286,67,7,,
286,68,7,,
287,28,4.15,,
287,37,4.15,,
287,30,4.15,,
287,55,3.5,,
287,56,6,,
287,5,3.6,,
287,3,3.81,,
287,63,3.1,,
287,18,4,,
287,20,8,,
287,61,3.31,,
287,11,2.86,,
287,7,2.86,,
287,17,3.21,,
287,24,3.3,,
287,24,3.3,,
287,62,2.65,,
287,57,3.31,,
287,67,7,,
287,68,7,,
288,28,4.15,,
288,37,4.15,,
288,30,4.15,,
288,55,3.5,,
288,56,6,,
288,5,3.6,,
288,3,3.81,,
288,20,8,,
288,61,3.31,,
288,17,3.21,,
288,24,3.3,,
288,24,3.3,,
288,62,2.65,,
288,57,3.31,,
288,67,7,,
288,68,7,,
289,28,4.49,,
289,37,4.49,,
289,30,4.49,,
289,55,4,,
289,5,3.6,,
289,3,3.81,,
289,18,4,,
289,20,8,,
289,17,3.21,,
289,24,3.3,,
289,24,3.3,,
289,62,3.08,,
289,57,3.31,,
289,67,7,,
289,68,7,,
290,28,5.56,,
290,37,5.56,,
290,30,5.56,,
290,55,4,,
290,5,3.6,,
290,3,4.8,,
290,63,3.1,,
290,18,4,,
290,61,4.3,,
290,17,4.2,,
290,24,3.3,,
290,24,3.3,,
290,62,3.13,,
290,57,4.3,,
290,67,7,,
290,68,7,,
291,28,5.22,,
291,37,5.22,,
291,30,5.22,,
291,55,4,,
291,5,3.6,,
291,3,4.49,,
291,63,3.1,,
291,21,5.7,,
291,18,4,,
291,20,8,,
291,61,3.99,,
291,11,3.54,,
291,7,3.54,,
291,17,3.89,,
291,24,3.3,,
291,24,3.3,,
291,62,2.84,,
291,57,3.99,,
291,67,7,,
291,68,7,,
292,28,4.7,,
292,37,4.7,,
292,30,4.7,,
292,55,4,,
292,5,3.6,,
292,3,4.02,,
292,63,3.1,,
292,18,4,,
292,20,8,,
292,61,3.52,,
292,11,3.3,,
292,7,3.3,,
292,1,3,,
292,17,3.42,,
292,24,3.3,,
292,24,3.3,,
292,62,2.65,,
292,57,3.52,,
292,67,7,,
292,68,7,,
293,28,4.99,,
293,37,4.99,,
293,30,4.99,,
293,55,4,,
293,5,3.6,,
293,3,4.28,,
293,21,5.35,,
293,18,4,,
293,20,8,,
293,11,4.03,,
293,7,4.03,,
293,1,3,,
293,17,3.68,,
293,24,3.3,,
293,24,3.3,,
293,62,2.65,,
293,57,3.78,,
293,67,7,,
293,68,7,,
294,28,5.06,,
294,37,5.06,,
294,30,5.06,,
294,55,4,,
294,5,3.6,,
294,3,4.33,,
294,63,3.1,,
294,18,4,,
294,20,8,,
294,11,3.3,,
294,7,3.3,,
294,1,3,,
294,17,3.73,,
294,24,3.3,,
294,24,3.3,,
294,62,2.7,,
294,57,3.83,,
294,67,7,,
294,68,7,,
295,28,4.7,,
295,37,4.7,,
295,30,4.7,,
295,55,4,,
295,5,3.6,,
295,3,4.02,,
295,63,3.1,,
295,21,4.91,,
295,6,5,,
295,70,2.5,,
295,18,4,,
295,20,8,,
295,61,3.52,,
295,11,3.12,,
295,7,3.12,,
295,17,3.42,,
295,24,3.3,,
295,24,3.3,,
295,62,2.65,,
295,57,3.52,,
295,67,7,,
295,68,7,,
296,28,5.45,,
296,37,5.45,,
296,30,5.45,,
296,55,4,,
296,5,3.6,,
296,3,4.69,,
296,63,3.1,,
296,18,4,,
296,20,8,,
296,11,3.75,,
296,7,3.75,,
296,17,4.09,,
296,24,3.3,,
296,24,3.3,,
296,62,3.55,,
296,57,4.19,,
296,67,7,,
296,68,7,,
297,28,5.45,,
297,37,5.45,,
297,30,5.45,,
297,55,4,,
297,5,3.6,,
297,3,4.69,,
297,17,4.09,,
297,24,3.3,,
297,24,3.3,,
297,62,3.55,,
297,57,4.19,,
297,67,7,,
297,68,7,,
298,28,5.45,,
298,37,5.45,,
298,30,5.45,,
298,55,4,,
298,5,3.6,,
298,3,4.69,,
298,18,4,,
298,20,8,,
298,61,4.19,,
298,17,4.09,,
298,24,3.3,,
298,24,3.3,,
298,62,3.55,,
298,57,4.19,,
298,67,7,,
298,68,7,,
299,28,5.06,,
299,37,5.06,,
299,30,5.06,,
299,55,4,,
299,5,3.6,,
299,3,4.33,,
299,63,3.1,,
299,18,4,,
299,20,8,,
299,61,3.83,,
299,11,4.08,,
299,7,4.08,,
299,17,3.73,,
299,24,3.3,,
299,24,3.3,,
299,62,3.22,,
299,57,3.83,,
299,67,7,,
299,68,7,,
300,28,4.26,,
300,37,4.26,,
300,30,4.26,,
300,55,3.5,,
300,5,3.6,,
300,3,3.81,,
300,63,3.1,,
300,21,4.55,,
300,18,4,,
300,20,8,,
300,61,3.31,,
300,17,3.21,,
300,24,3.3,,
300,24,3.3,,
300,62,2.65,,
300,57,3.31,,
300,67,7,,
300,68,7,,
301,28,4.89,,
301,37,4.89,,
301,30,4.89,,
301,55,4,,
301,5,3.6,,
301,3,4.18,,
301,63,3.1,,
301,18,4,,
301,20,8,,
301,61,3.68,,
301,17,3.58,,
301,24,3.3,,
301,24,3.3,,
301,62,3.41,,
301,57,3.68,,
301,67,7,,
301,68,7,,
302,28,4.15,,
302,37,4.15,,
302,30,4.15,,
302,55,3.5,,
302,5,3.6,,
302,3,3.81,,
302,63,3.1,,
302,18,4,,
302,20,8,,
302,61,3.31,,
302,1,3,,
302,17,3.21,,
302,24,3.3,,
302,24,3.3,,
302,62,2.65,,
302,57,3.31,,
302,67,7,,
302,68,7,,
303,28,4.15,,
303,37,4.15,,
303,30,4.15,,
303,55,3.5,,
303,5,3.6,,
303,3,3.81,,
303,21,4.55,,
303,18,4,,
303,20,8,,
303,17,3.21,,
303,24,3.3,,
303,24,3.3,,
303,62,2.65,,
303,57,3.31,,
303,67,7,,
303,68,7,,
304,28,4.15,,
304,37,4.15,,
304,30,4.15,,
304,55,3.5,,
304,5,3.6,,
304,3,3.81,,
304,63,3.1,,
304,18,4,,
304,20,8,,
304,17,3.21,,
304,24,3.3,,
304,24,3.3,,
304,62,2.65,,
304,57,3.31,,
304,67,7,,
304,68,7,,
305,28,4.15,,
305,37,4.15,,
305,30,4.15,,
305,55,3.5,,
305,5,3.6,,
305,3,3.81,,
305,63,3.1,,
305,21,4.55,,
305,18,4,,
305,20,8,,
305,61,3.31,,
305,17,3.21,,
305,24,3.3,,
305,24,3.3,,
305,62,2.65,,
305,57,3.31,,
305,67,7,,
305,68,7,,
306,28,4.15,,
306,37,4.15,,
306,30,4.15,,
306,55,3.5,,
306,5,3.6,,
306,3,3.81,,
306,63,3.1,,
306,21,4.55,,
306,18,4,,
306,20,8,,
306,17,3.21,,
306,24,3.3,,
306,24,3.3,,
306,62,2.65,,
306,57,3.31,,
306,67,7,,
306,68,7,,
307,28,4.43,,
307,37,4.43,,
307,30,4.43,,
307,55,4,,
307,5,3.6,,
307,3,3.81,,
307,63,3.1,,
307,18,4,,
307,20,8,,
307,61,3.31,,
307,17,3.21,,
307,24,3.3,,
307,24,3.3,,
307,62,2.7,,
307,57,3.31,,
307,67,7,,
307,68,7,,
308,28,4.15,,
308,37,4.15,,
308,30,4.15,,
308,55,3.5,,
308,56,6,,
308,5,3.6,,
308,3,3.81,,
308,63,3.1,,
308,18,4,,
308,20,8,,
308,61,3.31,,
308,17,3.21,,
308,24,3.3,,
308,24,3.3,,
308,62,2.65,,
308,57,3.31,,
308,67,7,,
308,68,7,,
309,28,4.15,,
309,37,4.15,,
309,30,4.15,,
309,55,3.5,,
309,5,3.6,,
309,3,3.81,,
309,63,3.1,,
309,18,4,,
309,20,8,,
309,61,3.31,,
309,49,7.5,,
309,54,8.05,,
309,11,2.86,,
309,7,2.86,,
309,17,3.21,,
309,24,3.3,,
309,24,3.3,,
309,62,2.65,,
309,57,3.31,,
309,67,7,,
309,68,7,,
310,28,4.15,,
310,37,4.15,,
310,30,4.15,,
310,55,3.5,,
310,5,3.6,,
310,3,3.81,,
310,63,3.1,,
310,18,4,,
310,20,8,,
310,11,2.86,,
310,7,2.86,,
310,17,3.21,,
310,24,3.3,,
310,24,3.3,,
310,62,2.65,,
310,57,3.31,,
310,51,3.56,,
310,67,7,,
310,68,7,,
311,28,4.15,,
311,37,4.15,,
311,30,4.15,,
311,55,3.5,,
311,5,3.6,,
311,3,3.81,,
311,61,3.31,,
311,17,3.21,,
311,24,3.3,,
311,24,3.3,,
311,62,2.8,,
311,57,3.31,,
311,67,7,,
311,68,7,,
312,28,4.15,,
312,37,4.15,,
312,30,4.15,,
312,55,3.5,,
312,5,3.6,,
312,3,3.81,,
312,63,3.1,,
312,18,4,,
312,20,8,,
312,61,3.31,,
312,49,7.5,,
312,11,2.86,,
312,7,2.86,,
312,17,3.21,,
312,24,3.3,,
312,24,3.3,,
312,62,2.65,,
312,57,3.31,,
312,67,7,,
312,68,7,,
313,28,4.26,,
313,37,4.26,,
313,30,4.26,,
313,55,3.5,,
313,5,3.6,,
313,3,3.81,,
313,63,3.1,,
313,18,4,,
313,20,8,,
313,17,3.21,,
313,24,3.3,,
313,24,3.3,,
313,62,2.89,,
313,57,3.31,,
313,67,7,,
313,68,7,,
314,28,4.15,,
314,37,4.15,,
314,30,4.15,,
314,55,3.5,,
314,5,3.6,,
314,3,3.81,,
314,63,3.1,,
314,21,4.55,,
314,18,4,,
314,20,8,,
314,61,3.31,,
314,49,8.5,,
314,11,3.25,,
314,7,3.25,,
314,17,3.21,,
314,24,3.3,,
314,24,3.3,,
314,62,2.65,,
314,57,3.31,,
314,67,7,,
314,68,7,,
315,28,4.94,,
315,37,4.94,,
315,30,4.94,,
315,55,4,,
315,5,3.6,,
315,3,4.23,,
315,63,3.1,,
315,18,4,,
315,20,8,,
315,61,3.73,,
315,17,3.63,,
315,24,3.3,,
315,24,3.3,,
315,62,3.46,,
315,57,3.73,,
315,67,7,,
315,68,7,,
316,28,4.77,,
316,37,4.77,,
316,30,4.77,,
316,55,4,,
316,56,6,,
316,5,3.6,,
316,3,4.07,,
316,63,3.1,,
316,18,4,,
316,20,8,,
316,61,3.57,,
316,11,3.82,,
316,7,3.82,,
316,17,3.47,,
316,24,3.3,,
316,24,3.3,,
316,62,3.32,,
316,57,3.57,,
316,67,7,,
316,68,7,,
317,28,4.65,,
317,37,4.65,,
317,30,4.65,,
317,55,4,,
317,5,3.6,,
317,3,3.97,,
317,17,3.37,,
317,24,3.3,,
317,24,3.3,,
317,62,3.22,,
317,57,3.47,,
317,67,7,,
317,68,7,,
318,28,4.26,,
318,37,4.26,,
318,30,4.26,,
318,55,3.5,,
318,56,6,,
318,5,3.6,,
318,3,3.81,,
318,63,3.1,,
318,21,4.55,,
318,18,4,,
318,20,8,,
318,61,3.31,,
318,11,2.86,,
318,7,2.86,,
318,17,3.21,,
318,24,3.3,,
318,24,3.3,,
318,62,2.89,,
318,40,3.77,,
318,57,3.31,,
318,67,7,,
318,68,7,,
319,28,4.82,,
319,37,4.82,,
319,30,4.82,,
319,55,4,,
319,5,3.6,,
319,3,4.07,,
319,63,3.1,,
319,17,3.47,,
319,24,3.3,,
319,24,3.3,,
319,62,3.32,,
319,57,3.57,,
319,67,7,,
319,68,7,,
320,28,4.15,,
320,37,4.15,,
320,30,4.15,,
320,55,3.5,,
320,5,3.6,,
320,3,3.81,,
320,63,3.1,,
320,18,4,,
320,20,8,,
320,61,3.31,,
320,17,3.21,,
320,24,3.3,,
320,24,3.3,,
320,62,2.65,,
320,57,3.31,,
320,67,7,,
320,68,7,,
321,28,4.15,,
321,37,4.15,,
321,30,4.15,,
321,55,4,,
321,5,3.6,,
321,3,3.92,,
321,63,3.1,,
321,18,4,,
321,20,8,,
321,61,3.42,,
321,17,3.32,,
321,24,3.3,,
321,24,3.3,,
321,62,3.17,,
321,57,3.42,,
321,51,6.2,,
321,67,7,,
321,68,7,,
322,28,4.15,,
322,37,4.15,,
322,30,4.15,,
322,55,3.5,,
322,5,3.6,,
322,3,3.81,,
322,63,3.1,,
322,18,4,,
322,20,8,,
322,61,3.31,,
322,17,3.21,,
322,24,3.3,,
322,24,3.3,,
322,62,2.75,,
322,57,3.31,,
322,67,7,,
322,68,7,,
323,28,4.15,,
323,37,4.15,,
323,30,4.15,,
323,55,4,,
323,5,3.6,,
323,3,3.81,,
323,63,3.1,,
323,18,4,,
323,20,8,,
323,17,3.21,,
323,24,3.3,,
323,24,3.3,,
323,62,3.03,,
323,57,3.31,,
323,67,7,,
323,68,7,,
324,28,4.15,,
324,37,4.15,,
324,30,4.15,,
324,55,3.5,,
324,5,3.6,,
324,3,3.81,,
324,63,3.1,,
324,21,4.55,,
324,18,4,,
324,20,8,,
324,17,3.21,,
324,24,3.3,,
324,24,3.3,,
324,62,2.89,,
324,57,3.31,,
324,67,7,,
324,68,7,,
325,28,4.15,,
325,37,4.15,,
325,30,4.15,,
325,55,4,,
325,5,3.6,,
325,3,3.81,,
325,63,3.1,,
325,18,4,,
325,20,8,,
325,61,3.31,,
325,17,3.21,,
325,24,3.3,,
325,24,3.3,,
325,62,3.08,,
325,57,3.31,,
325,67,7,,
325,68,7,,
326,28,4.15,,
326,37,4.15,,
326,30,4.15,,
326,55,4,,
326,5,3.6,,
326,3,3.81,,
326,63,3.1,,
326,21,4.55,,
326,18,4,,
326,20,8,,
326,17,3.21,,
326,24,3.3,,
326,24,3.3,,
326,62,2.98,,
326,57,3.31,,
326,67,7,,
326,68,7,,
327,28,4.94,,
327,37,4.94,,
327,30,4.94,,
327,55,4,,
327,5,3.6,,
327,3,4.23,,
327,18,4,,
327,20,8,,
327,61,3.73,,
327,17,3.63,,
